GEO_ID|B05009_E001|B05009_M001|B05009_E002|B05009_M002|B05009_E003|B05009_M003|B05009_E004|B05009_M004|B05009_E005|B05009_M005|B05009_E006|B05009_M006|B05009_E007|B05009_M007|B05009_E008|B05009_M008|B05009_E009|B05009_M009|B05009_E010|B05009_M010|B05009_E011|B05009_M011|B05009_E012|B05009_M012|B05009_E013|B05009_M013|B05009_E014|B05009_M014|B05009_E015|B05009_M015|B05009_E016|B05009_M016|B05009_E017|B05009_M017|B05009_E018|B05009_M018|B05009_E019|B05009_M019|B05009_E020|B05009_M020|B05009_E021|B05009_M021|B05009_E022|B05009_M022|B05009_E023|B05009_M023|B05009_E024|B05009_M024|B05009_E025|B05009_M025|B05009_E026|B05009_M026|B05009_E027|B05009_M027|B05009_E028|B05009_M028|B05009_E029|B05009_M029|B05009_E030|B05009_M030|B05009_E031|B05009_M031|B05009_E032|B05009_M032|B05009_E033|B05009_M033|B05009_E034|B05009_M034|B05009_E035|B05009_M035|B05009_E036|B05009_M036|B05009_E037|B05009_M037
1400000US36047083600|407|182|108|85|61|70|61|70|0|13|5|11|44|68|44|68|0|13|12|19|12|19|0|13|47|46|29|24|18|27|19|18|28|42|10|15|18|27|299|146|78|82|78|82|0|13|24|33|9|13|9|13|0|13|45|73|45|73|0|13|221|164|207|161|14|20|79|88|142|135|128|131|14|20
1400000US36047083800|193|114|64|57|27|40|27|40|0|13|0|13|27|40|27|40|0|13|0|13|0|13|0|13|37|42|16|29|21|30|0|13|37|42|16|29|21|30|129|93|22|43|22|43|0|13|0|13|22|43|22|43|0|13|0|13|0|13|0|13|107|78|88|72|19|29|43|40|64|61|45|54|19|29
1400000US36047084000|379|173|175|112|38|45|38|45|0|13|25|40|0|13|0|13|0|13|13|22|13|22|0|13|137|110|137|110|0|13|73|84|64|68|64|68|0|13|204|114|104|100|104|100|0|13|10|16|63|87|63|87|0|13|31|50|31|50|0|13|100|65|100|65|0|13|38|48|62|46|62|46|0|13
1400000US36047084600|401|159|96|75|18|29|18|29|0|13|0|13|18|29|18|29|0|13|0|13|0|13|0|13|78|65|74|63|4|6|24|40|54|51|50|48|4|6|305|136|130|110|116|108|14|22|24|37|71|95|71|95|0|13|35|36|21|25|14|22|175|102|152|87|23|33|18|34|157|94|134|78|23|33
1400000US36047084800|133|102|26|42|26|42|26|42|0|13|0|13|26|42|26|42|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|107|73|51|52|51|52|0|13|10|15|41|53|41|53|0|13|0|13|0|13|0|13|56|57|56|57|0|13|39|54|17|18|17|18|0|13
1400000US36047085000|157|86|28|47|28|47|28|47|0|13|28|47|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|129|65|55|57|55|57|0|13|26|39|0|13|0|13|0|13|29|45|29|45|0|13|74|40|74|40|0|13|54|37|20|33|20|33|0|13
1400000US36047085200|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36047085400|358|154|75|48|28|27|28|27|0|13|13|14|15|23|15|23|0|13|0|13|0|13|0|13|47|46|47|46|0|13|27|32|20|32|20|32|0|13|283|148|143|108|104|76|39|44|26|32|83|97|64|70|19|30|34|31|34|31|0|13|140|125|140|125|0|13|50|70|90|102|90|102|0|13
1400000US36047085600|729|228|215|163|146|145|146|145|0|13|0|13|123|139|123|139|0|13|23|39|23|39|0|13|69|63|49|55|20|34|69|63|0|13|0|13|0|13|514|163|169|114|169|114|0|13|0|13|136|121|136|121|0|13|33|39|33|39|0|13|345|170|345|170|0|13|147|111|198|137|198|137|0|13
1400000US36047085800|331|179|117|56|30|33|30|33|0|13|15|23|15|24|15|24|0|13|0|13|0|13|0|13|87|50|71|45|16|26|65|53|22|37|22|37|0|13|214|165|52|43|33|30|19|31|13|18|39|40|20|24|19|31|0|13|0|13|0|13|162|159|147|156|15|22|23|27|139|156|124|153|15|22
1400000US36047086000|528|284|47|50|23|36|23|36|0|13|0|13|0|13|0|13|0|13|23|36|23|36|0|13|24|36|24|36|0|13|24|36|0|13|0|13|0|13|481|277|227|151|227|151|0|13|56|84|106|98|106|98|0|13|65|82|65|82|0|13|254|246|254|246|0|13|167|235|87|69|87|69|0|13
1400000US36047086200|437|149|160|100|134|90|134|90|0|13|0|13|35|57|35|57|0|13|99|72|99|72|0|13|26|42|26|42|0|13|26|42|0|13|0|13|0|13|277|111|81|53|61|45|20|33|0|13|41|49|21|44|20|33|40|41|40|41|0|13|196|116|196|116|0|13|80|70|116|104|116|104|0|13
1400000US36047086400|291|135|167|116|100|80|100|80|0|13|0|13|46|58|46|58|0|13|54|56|54|56|0|13|67|84|67|84|0|13|67|84|0|13|0|13|0|13|124|62|44|47|44|47|0|13|0|13|18|29|18|29|0|13|26|39|26|39|0|13|80|56|80|56|0|13|47|51|33|41|33|41|0|13
1400000US36047086600|540|270|87|98|87|98|87|98|0|13|87|98|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|453|230|253|176|253|176|0|13|39|46|214|162|214|162|0|13|0|13|0|13|0|13|200|186|200|186|0|13|28|46|172|181|172|181|0|13
1400000US36047086800|635|227|144|94|75|76|75|76|0|13|30|35|0|13|0|13|0|13|45|70|45|70|0|13|69|64|69|64|0|13|36|39|33|54|33|54|0|13|491|192|175|95|153|89|22|33|113|81|44|38|22|27|22|33|18|30|18|30|0|13|316|173|253|169|63|86|75|43|241|161|178|160|63|86
1400000US36047087000|742|294|354|217|175|113|175|113|0|13|74|93|47|54|47|54|0|13|54|78|54|78|0|13|179|198|179|198|0|13|95|140|84|135|84|135|0|13|388|157|166|102|131|80|35|50|61|69|74|81|39|43|35|50|31|35|31|35|0|13|222|134|196|124|26|42|121|103|101|78|75|62|26|42
1400000US36047087200|711|329|203|114|113|120|113|120|0|13|75|110|0|13|0|13|0|13|38|45|38|45|0|13|90|87|90|87|0|13|48|61|42|66|42|66|0|13|508|273|108|86|108|86|0|13|39|47|43|54|43|54|0|13|26|45|26|45|0|13|400|256|390|257|10|15|125|92|275|243|265|243|10|15
1400000US36047087401|531|223|211|131|135|112|135|112|0|13|23|38|25|41|25|41|0|13|87|115|87|115|0|13|76|81|76|81|0|13|76|81|0|13|0|13|0|13|320|182|124|94|124|94|0|13|45|60|51|82|51|82|0|13|28|31|28|31|0|13|196|161|196|161|0|13|53|87|143|135|143|135|0|13
1400000US36047087600|582|220|184|126|82|32|72|33|10|13|32|22|28|29|28|29|0|13|22|18|12|17|10|13|102|122|29|37|73|116|29|37|73|116|0|13|73|116|398|141|310|145|310|145|0|13|178|134|0|13|0|13|0|13|132|107|132|107|0|13|88|83|51|55|37|59|21|41|67|71|30|36|37|59
1400000US36047087800|303|91|81|55|17|29|17|29|0|13|0|13|17|29|17|29|0|13|0|13|0|13|0|13|64|62|64|62|0|13|0|13|64|62|64|62|0|13|222|88|49|54|41|51|8|16|0|13|49|54|41|51|8|16|0|13|0|13|0|13|173|87|123|71|50|64|35|52|138|80|88|58|50|64
1400000US36047088001|291|120|68|39|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|68|39|68|39|0|13|16|21|52|39|52|39|0|13|223|101|19|26|12|20|7|15|0|13|19|26|12|20|7|15|0|13|0|13|0|13|204|84|167|61|37|59|54|44|150|72|113|45|37|59
1400000US36047088002|205|135|177|131|79|99|79|99|0|13|79|99|0|13|0|13|0|13|0|13|0|13|0|13|98|98|98|98|0|13|98|98|0|13|0|13|0|13|28|29|28|29|10|16|18|25|28|29|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36047088200|2425|1046|639|426|309|333|309|333|0|19|244|315|0|19|0|19|0|19|65|107|65|107|0|19|330|303|330|303|0|19|119|164|211|251|211|251|0|19|1786|682|655|512|655|512|0|19|363|452|80|149|80|149|0|19|212|228|212|228|0|19|1131|696|836|451|295|321|470|260|661|662|366|371|295|321
1400000US36047088400|1228|739|519|431|104|140|104|140|0|19|0|19|104|140|104|140|0|19|0|19|0|19|0|19|415|408|415|408|0|19|167|157|248|370|248|370|0|19|709|376|51|63|51|63|0|19|0|19|39|61|39|61|0|19|12|18|12|18|0|19|658|372|394|271|264|268|268|265|390|296|126|133|264|268
1400000US36047088600|531|302|210|168|48|79|48|79|0|13|0|13|0|13|0|13|0|13|48|79|48|79|0|13|162|130|112|105|50|81|86|97|76|91|26|41|50|81|321|201|75|85|36|61|39|61|0|13|75|85|36|61|39|61|0|13|0|13|0|13|246|190|246|190|0|13|226|174|20|31|20|31|0|13
1400000US36047088800|929|400|647|380|400|225|400|225|0|13|0|13|315|193|315|193|0|13|85|122|85|122|0|13|247|298|247|298|0|13|68|64|179|292|179|292|0|13|282|108|196|96|196|96|0|13|0|13|196|96|196|96|0|13|0|13|0|13|0|13|86|87|86|87|0|13|21|33|65|79|65|79|0|13
1400000US36047089000|1195|448|414|343|100|112|100|112|0|19|0|19|0|19|0|19|0|19|100|112|100|112|0|19|314|317|314|317|0|19|79|145|235|299|235|299|0|19|781|331|206|208|206|208|0|19|119|198|0|19|0|19|0|19|87|97|87|97|0|19|575|335|430|323|145|178|255|283|320|219|175|163|145|178
1400000US36047089200|463|125|180|125|61|63|61|63|0|13|61|63|0|13|0|13|0|13|0|13|0|13|0|13|119|114|119|114|0|13|56|89|63|72|63|72|0|13|283|79|86|52|51|53|35|52|51|53|35|52|0|13|35|52|0|13|0|13|0|13|197|93|197|93|0|13|95|124|102|86|102|86|0|13
1400000US36047089400|854|409|359|265|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|359|265|359|265|0|13|189|156|170|210|170|210|0|13|495|269|34|52|34|52|0|13|0|13|0|13|0|13|0|13|34|52|34|52|0|13|461|269|461|269|0|13|343|235|118|98|118|98|0|13
1400000US36047089600|418|284|221|243|17|27|17|27|0|13|0|13|17|27|17|27|0|13|0|13|0|13|0|13|204|241|204|241|0|13|48|77|156|235|156|235|0|13|197|145|60|62|60|62|0|13|26|45|34|46|34|46|0|13|0|13|0|13|0|13|137|129|137|129|0|13|79|99|58|77|58|77|0|13
1400000US36047089800|420|229|86|65|36|42|36|42|0|13|0|13|14|23|14|23|0|13|22|34|22|34|0|13|50|64|50|64|0|13|50|64|0|13|0|13|0|13|334|199|165|159|138|154|27|21|16|26|149|154|122|150|27|21|0|13|0|13|0|13|169|127|169|127|0|13|169|127|0|13|0|13|0|13
1400000US36047090000|1013|580|531|374|82|92|82|92|0|13|0|13|41|65|41|65|0|13|41|67|41|67|0|13|449|364|449|364|0|13|213|254|236|260|236|260|0|13|482|269|103|93|103|93|0|13|36|59|67|74|67|74|0|13|0|13|0|13|0|13|379|253|379|253|0|13|300|243|79|97|79|97|0|13
1400000US36047090200|702|252|166|113|43|68|43|68|0|13|0|13|43|68|43|68|0|13|0|13|0|13|0|13|123|88|123|88|0|13|123|88|0|13|0|13|0|13|536|182|126|123|126|123|0|13|42|46|84|116|84|116|0|13|0|13|0|13|0|13|410|146|386|147|24|35|294|159|116|80|92|72|24|35
1400000US36047090600|1478|271|320|138|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|320|138|320|138|0|13|240|145|80|82|80|82|0|13|1158|245|41|70|21|37|20|33|0|13|41|70|21|37|20|33|0|13|0|13|0|13|1117|256|1117|256|0|13|699|255|418|232|418|232|0|13
1400000US36047090800|1030|655|54|63|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|54|63|54|63|0|19|54|63|0|19|0|19|0|19|976|671|189|165|189|165|0|19|0|19|135|147|135|147|0|19|54|86|54|86|0|19|787|628|787|628|0|19|258|172|529|618|529|618|0|19
1400000US36047091000|2049|678|937|437|88|106|88|106|0|19|47|76|41|77|41|77|0|19|0|19|0|19|0|19|849|460|849|460|0|19|404|212|445|451|445|451|0|19|1112|410|129|129|97|117|32|59|54|86|32|59|0|19|32|59|43|75|43|75|0|19|983|410|868|465|115|92|546|378|437|290|322|286|115|92
1400000US36047091200|1603|405|621|337|38|64|38|64|0|19|0|19|38|64|38|64|0|19|0|19|0|19|0|19|583|349|583|349|0|19|583|349|0|19|0|19|0|19|982|262|161|119|61|86|100|115|0|19|138|121|38|64|100|115|23|54|23|54|0|19|821|240|821|240|0|19|544|268|277|293|277|293|0|19
1400000US36047091600|1188|423|475|327|171|242|171|242|0|13|152|240|19|30|19|30|0|13|0|13|0|13|0|13|304|239|304|239|0|13|167|184|137|134|137|134|0|13|713|213|113|118|23|36|90|111|0|13|113|118|23|36|90|111|0|13|0|13|0|13|600|219|584|217|16|27|496|202|104|136|104|136|0|13
1400000US36047091800|550|161|204|109|36|42|36|42|0|13|21|35|15|24|15|24|0|13|0|13|0|13|0|13|168|98|168|98|0|13|86|76|82|75|82|75|0|13|346|105|51|49|51|49|0|13|24|33|27|35|27|35|0|13|0|13|0|13|0|13|295|92|295|92|0|13|143|85|152|85|152|85|0|13
1400000US36047092000|624|263|300|205|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|300|205|300|205|0|13|300|205|0|13|0|13|0|13|324|122|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|324|122|324|122|0|13|282|149|42|100|42|100|0|13
1400000US36047092200|462|304|306|232|136|192|136|192|0|13|136|192|0|13|0|13|0|13|0|13|0|13|0|13|170|133|170|133|0|13|141|124|29|46|29|46|0|13|156|113|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|156|113|156|113|0|13|125|105|31|35|31|35|0|13
1400000US36047092400|1188|421|297|199|197|192|197|192|0|13|99|167|74|117|74|117|0|13|24|37|24|37|0|13|100|125|100|125|0|13|100|125|0|13|0|13|0|13|891|308|246|180|207|170|39|68|35|52|195|176|156|165|39|68|16|24|16|24|0|13|645|242|622|240|23|38|561|227|84|71|61|66|23|38
1400000US36047092800|212|125|20|33|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|20|33|20|33|0|13|20|33|0|13|0|13|0|13|192|118|88|88|88|88|0|13|19|39|41|69|41|69|0|13|28|41|28|41|0|13|104|88|96|87|8|15|35|52|69|69|61|68|8|15
1400000US36047093000|591|217|243|125|113|100|113|100|0|13|56|82|36|43|36|43|0|13|21|27|21|27|0|13|130|93|88|64|42|49|72|58|58|54|16|25|42|49|348|127|121|89|121|89|0|13|25|34|35|33|35|33|0|13|61|76|61|76|0|13|227|121|194|120|33|46|128|87|99|74|66|62|33|46
1400000US36047093200|154|151|117|139|22|35|22|35|0|13|0|13|22|35|22|35|0|13|0|13|0|13|0|13|95|134|95|134|0|13|95|134|0|13|0|13|0|13|37|57|37|57|37|57|0|13|0|13|37|57|37|57|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36047093400|416|154|72|49|41|52|41|52|0|13|0|13|41|52|41|52|0|13|0|13|0|13|0|13|31|43|31|43|0|13|0|13|31|43|31|43|0|13|344|154|115|77|86|71|29|34|10|15|68|54|39|43|29|34|37|56|37|56|0|13|229|140|186|131|43|48|14|17|215|140|172|130|43|48
1400000US36047093600|211|81|73|38|17|26|17|26|0|13|0|13|0|13|0|13|0|13|17|26|17|26|0|13|56|34|56|34|0|13|17|19|39|34|39|34|0|13|138|71|38|46|38|46|0|13|0|13|38|46|38|46|0|13|0|13|0|13|0|13|100|63|93|61|7|11|47|42|53|43|46|41|7|11
1400000US36047093800|460|235|113|81|48|56|48|56|0|13|0|13|48|56|48|56|0|13|0|13|0|13|0|13|65|60|65|60|0|13|49|54|16|25|16|25|0|13|347|194|134|124|68|77|66|101|41|63|66|101|0|13|66|101|27|43|27|43|0|13|213|171|213|171|0|13|72|63|141|161|141|161|0|13
1400000US36047094401|431|226|182|182|182|182|182|182|0|13|0|13|182|182|182|182|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|249|138|204|133|162|117|42|66|42|86|71|84|71|84|0|13|91|89|49|63|42|66|45|73|45|73|0|13|0|13|45|73|45|73|0|13
1400000US36047094402|944|478|386|267|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|386|267|372|265|14|23|372|265|14|23|0|13|14|23|558|283|26|43|26|43|0|13|26|43|0|13|0|13|0|13|0|13|0|13|0|13|532|281|477|273|55|66|505|273|27|44|0|13|27|44
1400000US36047094600|381|233|150|159|134|152|134|152|0|13|105|147|17|26|17|26|0|13|12|18|12|18|0|13|16|40|16|40|0|13|6|13|10|38|10|38|0|13|231|178|85|71|85|71|0|13|0|13|73|68|73|68|0|13|12|18|12|18|0|13|146|168|146|168|0|13|15|19|131|166|131|166|0|13
1400000US36047095000|278|166|76|78|69|77|69|77|0|13|0|13|69|77|69|77|0|13|0|13|0|13|0|13|7|11|7|11|0|13|7|11|0|13|0|13|0|13|202|128|87|70|87|70|0|13|0|13|87|70|87|70|0|13|0|13|0|13|0|13|115|110|115|110|0|13|14|23|101|109|101|109|0|13
1400000US36047095400|533|239|183|147|66|77|66|77|0|13|0|13|40|66|40|66|0|13|26|42|26|42|0|13|117|127|117|127|0|13|0|13|117|127|117|127|0|13|350|142|152|107|152|107|0|13|0|13|91|83|91|83|0|13|61|66|61|66|0|13|198|123|176|130|22|36|111|100|87|63|87|63|0|13
1400000US36047095600|565|244|273|138|109|131|109|131|0|13|0|13|60|95|60|95|0|13|49|79|49|79|0|13|164|95|164|95|0|13|94|85|70|89|70|89|0|13|292|145|153|130|153|130|0|13|15|29|63|83|63|83|0|13|75|87|75|87|0|13|139|113|123|108|16|25|65|70|74|83|58|75|16|25
1400000US36047095800|691|366|261|151|151|117|151|117|0|13|99|89|0|13|0|13|0|13|52|84|52|84|0|13|110|103|110|103|0|13|80|91|30|47|30|47|0|13|430|251|218|191|218|191|0|13|82|92|35|54|35|54|0|13|101|164|101|164|0|13|212|173|212|173|0|13|78|90|134|148|134|148|0|13
1400000US36047096000|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36047096200|409|195|203|169|40|33|40|33|0|13|0|13|19|21|19|21|0|13|21|29|21|29|0|13|163|166|163|166|0|13|100|159|63|52|63|52|0|13|206|82|35|48|35|48|0|13|0|13|0|13|0|13|0|13|35|48|35|48|0|13|171|107|171|107|0|13|86|85|85|89|85|89|0|13
1400000US36047096400|602|155|182|110|86|99|86|99|0|13|0|13|0|13|0|13|0|13|86|99|86|99|0|13|96|76|96|76|0|13|45|48|51|71|51|71|0|13|420|123|219|146|174|138|45|50|43|66|134|119|89|110|45|50|42|48|42|48|0|13|201|72|201|72|0|13|65|51|136|67|136|67|0|13
1400000US36047096600|474|238|117|63|104|57|104|57|0|13|0|13|65|46|65|46|0|13|39|43|39|43|0|13|13|28|3|20|10|19|3|20|10|19|0|13|10|19|357|222|142|80|94|72|48|38|0|13|117|82|69|73|48|38|25|36|25|36|0|13|215|212|186|212|29|32|140|212|75|44|46|34|29|32
1400000US36047096800|262|238|105|82|43|47|43|47|0|13|0|13|43|47|43|47|0|13|0|13|0|13|0|13|62|68|62|68|0|13|62|68|0|13|0|13|0|13|157|167|42|34|42|34|0|13|7|10|35|33|35|33|0|13|0|13|0|13|0|13|115|147|115|147|0|13|98|146|17|27|17|27|0|13
1400000US36047097000|356|125|57|59|19|33|19|33|0|13|0|13|19|33|19|33|0|13|0|13|0|13|0|13|38|50|38|50|0|13|8|12|30|49|30|49|0|13|299|129|91|66|68|62|23|26|0|13|91|66|68|62|23|26|0|13|0|13|0|13|208|112|208|112|0|13|112|90|96|60|96|60|0|13
1400000US36047097400|325|101|20|32|20|32|20|32|0|13|0|13|0|13|0|13|0|13|20|32|20|32|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|305|100|58|47|58|47|0|13|8|11|35|42|35|42|0|13|15|23|15|23|0|13|247|105|206|99|41|40|137|84|110|74|69|62|41|40
1400000US36047098200|1243|443|315|218|119|182|119|182|0|13|119|182|0|13|0|13|0|13|0|13|0|13|0|13|196|132|196|132|0|13|187|134|9|18|9|18|0|13|928|271|135|205|135|205|0|13|135|205|0|13|0|13|0|13|0|13|0|13|0|13|793|193|793|193|0|13|646|189|147|91|147|91|0|13
1400000US36047098400|462|227|235|165|102|76|102|76|0|13|25|29|55|64|55|64|0|13|22|31|22|31|0|13|133|150|82|83|51|72|30|44|103|145|52|73|51|72|227|116|206|114|194|113|12|17|80|82|103|78|91|75|12|17|23|33|23|33|0|13|21|23|21|23|0|13|13|17|8|14|8|14|0|13
1400000US36047098600|382|160|176|107|46|38|37|36|9|13|0|13|9|13|0|13|9|13|37|36|37|36|0|13|130|101|130|101|0|13|130|101|0|13|0|13|0|13|206|113|85|76|85|76|0|13|0|13|62|72|62|72|0|13|23|28|23|28|0|13|121|87|121|87|0|13|113|87|8|12|8|12|0|13
1400000US36047098800|507|221|62|60|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|62|60|25|32|37|52|14|26|48|54|11|18|37|52|445|212|300|167|257|151|43|65|216|179|20|42|20|42|0|13|64|75|21|42|43|65|145|115|133|113|12|20|114|108|31|31|19|23|12|20
1400000US36047099000|269|113|147|90|48|69|48|69|0|13|0|13|48|69|48|69|0|13|0|13|0|13|0|13|99|61|99|61|0|13|29|34|70|49|70|49|0|13|122|57|65|47|65|47|0|13|0|13|65|47|65|47|0|13|0|13|0|13|0|13|57|45|57|45|0|13|14|21|43|40|43|40|0|13
1400000US36047099200|250|107|74|65|18|30|18|30|0|13|0|13|18|30|18|30|0|13|0|13|0|13|0|13|56|58|56|58|0|13|56|58|0|13|0|13|0|13|176|95|18|24|18|24|0|13|0|13|10|20|10|20|0|13|8|13|8|13|0|13|158|93|158|93|0|13|58|53|100|85|100|85|0|13
1400000US36047099400|447|146|131|102|23|37|23|37|0|13|0|13|0|13|0|13|0|13|23|37|23|37|0|13|108|95|108|95|0|13|96|93|12|15|12|15|0|13|316|100|83|61|68|56|15|25|0|13|55|47|40|41|15|25|28|35|28|35|0|13|233|90|228|92|5|11|71|56|162|78|157|79|5|11
1400000US36047099600|875|545|241|282|159|251|159|251|0|13|0|13|159|251|159|251|0|13|0|13|0|13|0|13|82|115|82|115|0|13|0|13|82|115|82|115|0|13|634|291|276|215|231|208|45|75|0|13|276|215|231|208|45|75|0|13|0|13|0|13|358|233|358|233|0|13|79|94|279|263|279|263|0|13
1400000US36047099800|826|302|311|163|293|163|293|163|0|13|166|154|70|46|70|46|0|13|57|75|57|75|0|13|18|25|18|25|0|13|13|23|5|9|5|9|0|13|515|257|287|223|270|222|17|25|49|55|33|39|16|28|17|25|205|223|205|223|0|13|228|125|228|125|0|13|17|38|211|128|211|128|0|13
1400000US36047100400|618|253|214|142|77|87|77|87|0|13|54|79|0|13|0|13|0|13|23|37|23|37|0|13|137|115|137|115|0|13|137|115|0|13|0|13|0|13|404|183|142|153|142|153|0|13|36|40|0|13|0|13|0|13|106|147|106|147|0|13|262|115|262|115|0|13|159|97|103|94|103|94|0|13
1400000US36047100600|356|137|42|32|8|15|8|15|0|13|0|13|8|15|8|15|0|13|0|13|0|13|0|13|34|31|34|31|0|13|25|30|9|14|9|14|0|13|314|125|91|89|91|89|0|13|49|77|42|56|42|56|0|13|0|13|0|13|0|13|223|119|194|106|29|45|34|38|189|108|160|97|29|45
1400000US36047100800|360|187|121|119|96|115|96|115|0|13|0|13|26|39|26|39|0|13|70|108|70|108|0|13|25|38|25|38|0|13|25|38|0|13|0|13|0|13|239|95|90|69|78|69|12|20|0|13|24|31|12|18|12|20|66|69|66|69|0|13|149|80|143|83|6|15|84|51|65|69|59|70|6|15
1400000US36047101000|602|293|89|66|19|30|19|30|0|13|0|13|19|30|19|30|0|13|0|13|0|13|0|13|70|63|31|42|39|52|31|42|39|52|0|13|39|52|513|278|136|95|118|83|18|28|33|38|58|62|40|39|18|28|45|64|45|64|0|13|377|278|340|275|37|50|156|88|221|298|184|294|37|50
1400000US36047101200|328|149|48|62|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|48|62|48|62|0|13|10|14|38|60|38|60|0|13|280|142|161|122|146|121|15|23|0|13|161|122|146|121|15|23|0|13|0|13|0|13|119|78|109|77|10|15|40|44|79|63|69|61|10|15
1400000US36047101400|477|264|228|143|83|58|83|58|0|13|0|13|83|58|83|58|0|13|0|13|0|13|0|13|145|135|145|135|0|13|97|121|48|63|48|63|0|13|249|140|101|58|78|56|23|32|0|13|101|58|78|56|23|32|0|13|0|13|0|13|148|136|148|136|0|13|116|132|32|36|32|36|0|13
1400000US36047101600|403|153|168|70|15|24|15|24|0|13|0|13|0|13|0|13|0|13|15|24|15|24|0|13|153|64|108|54|45|19|108|54|45|19|0|13|45|19|235|140|111|112|111|112|0|13|0|13|65|103|65|103|0|13|46|43|46|43|0|13|124|85|124|85|0|13|64|38|60|76|60|76|0|13
1400000US36047101800|109|63|3|5|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|3|5|3|5|0|13|3|5|0|13|0|13|0|13|106|62|102|61|80|52|22|33|0|13|94|60|72|51|22|33|8|13|8|13|0|13|4|7|4|7|0|13|4|7|0|13|0|13|0|13
1400000US36047102000|352|142|184|99|184|99|184|99|0|13|134|122|0|13|0|13|0|13|50|68|50|68|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|168|127|91|99|91|99|0|13|1|26|87|104|87|104|0|13|3|12|3|12|0|13|77|69|77|69|0|13|22|29|55|63|55|63|0|13
1400000US36047102200|648|362|265|217|216|204|216|204|0|13|8|12|87|93|87|93|0|13|121|186|121|186|0|13|49|44|26|25|23|37|26|25|23|37|0|13|23|37|383|233|288|187|280|188|8|12|7|12|77|58|69|59|8|12|204|187|204|187|0|13|95|79|60|59|35|56|49|57|46|60|11|16|35|56
1400000US36047102400|500|293|172|111|60|23|60|23|0|13|0|13|16|25|16|25|0|13|44|33|44|33|0|13|112|110|112|110|0|13|40|31|72|101|72|101|0|13|328|199|177|112|177|112|0|13|0|13|86|68|86|68|0|13|91|86|91|86|0|13|151|173|151|173|0|13|12|20|139|170|139|170|0|13
1400000US36047102600|521|220|164|94|37|41|37|41|0|13|0|13|0|13|0|13|0|13|37|41|37|41|0|13|127|95|114|95|13|21|65|59|62|72|49|71|13|21|357|159|179|111|179|111|0|13|0|13|94|52|94|52|0|13|85|102|85|102|0|13|178|122|173|122|5|18|0|13|178|122|173|122|5|18
1400000US36047102801|201|80|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|201|80|36|40|30|38|6|12|0|13|27|36|21|34|6|12|9|14|9|14|0|13|165|79|142|78|23|41|48|43|117|74|94|75|23|41
1400000US36047102802|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
