GEO_ID|B04006_E001|B04006_M001|B04006_E002|B04006_M002|B04006_E003|B04006_M003|B04006_E004|B04006_M004|B04006_E005|B04006_M005|B04006_E006|B04006_M006|B04006_E007|B04006_M007|B04006_E008|B04006_M008|B04006_E009|B04006_M009|B04006_E010|B04006_M010|B04006_E011|B04006_M011|B04006_E012|B04006_M012|B04006_E013|B04006_M013|B04006_E014|B04006_M014|B04006_E015|B04006_M015|B04006_E016|B04006_M016|B04006_E017|B04006_M017|B04006_E018|B04006_M018|B04006_E019|B04006_M019|B04006_E020|B04006_M020|B04006_E021|B04006_M021|B04006_E022|B04006_M022|B04006_E023|B04006_M023|B04006_E024|B04006_M024|B04006_E025|B04006_M025|B04006_E026|B04006_M026|B04006_E027|B04006_M027|B04006_E028|B04006_M028|B04006_E029|B04006_M029|B04006_E030|B04006_M030|B04006_E031|B04006_M031|B04006_E032|B04006_M032|B04006_E033|B04006_M033|B04006_E034|B04006_M034|B04006_E035|B04006_M035|B04006_E036|B04006_M036|B04006_E037|B04006_M037|B04006_E038|B04006_M038|B04006_E039|B04006_M039|B04006_E040|B04006_M040|B04006_E041|B04006_M041|B04006_E042|B04006_M042|B04006_E043|B04006_M043|B04006_E044|B04006_M044|B04006_E045|B04006_M045|B04006_E046|B04006_M046|B04006_E047|B04006_M047|B04006_E048|B04006_M048|B04006_E049|B04006_M049|B04006_E050|B04006_M050|B04006_E051|B04006_M051|B04006_E052|B04006_M052|B04006_E053|B04006_M053|B04006_E054|B04006_M054|B04006_E055|B04006_M055|B04006_E056|B04006_M056|B04006_E057|B04006_M057|B04006_E058|B04006_M058|B04006_E059|B04006_M059|B04006_E060|B04006_M060|B04006_E061|B04006_M061|B04006_E062|B04006_M062|B04006_E063|B04006_M063|B04006_E064|B04006_M064|B04006_E065|B04006_M065|B04006_E066|B04006_M066|B04006_E067|B04006_M067|B04006_E068|B04006_M068|B04006_E069|B04006_M069|B04006_E070|B04006_M070|B04006_E071|B04006_M071|B04006_E072|B04006_M072|B04006_E073|B04006_M073|B04006_E074|B04006_M074|B04006_E075|B04006_M075|B04006_E076|B04006_M076|B04006_E077|B04006_M077|B04006_E078|B04006_M078|B04006_E079|B04006_M079|B04006_E080|B04006_M080|B04006_E081|B04006_M081|B04006_E082|B04006_M082|B04006_E083|B04006_M083|B04006_E084|B04006_M084|B04006_E085|B04006_M085|B04006_E086|B04006_M086|B04006_E087|B04006_M087|B04006_E088|B04006_M088|B04006_E089|B04006_M089|B04006_E090|B04006_M090|B04006_E091|B04006_M091|B04006_E092|B04006_M092|B04006_E093|B04006_M093|B04006_E094|B04006_M094|B04006_E095|B04006_M095|B04006_E096|B04006_M096|B04006_E097|B04006_M097|B04006_E098|B04006_M098|B04006_E099|B04006_M099|B04006_E100|B04006_M100|B04006_E101|B04006_M101|B04006_E102|B04006_M102|B04006_E103|B04006_M103|B04006_E104|B04006_M104|B04006_E105|B04006_M105|B04006_E106|B04006_M106|B04006_E107|B04006_M107|B04006_E108|B04006_M108|B04006_E109|B04006_M109
1400000US36047074200|2799|479|0|13|0|13|0|13|115|80|50|73|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|50|73|0|13|0|13|0|13|0|13|0|13|0|13|6|11|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|7|11|0|13|0|13|0|13|72|71|10|15|0|13|93|117|0|13|36|35|0|13|28|24|0|13|29|32|279|244|22|25|0|13|0|13|0|13|0|13|7|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|12|16|8|11|12|15|8|14|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|31|34|0|13|0|13|0|13|0|13|0|13|19|30|0|13|0|13|0|13|0|13|0|13|0|13|0|13|4|13|8|12|9|14|0|13|18|21|0|13|0|13|508|160|0|13|17|19|0|13|0|13|36|32|0|13|348|161|94|46|24|32|0|13|3|8|0|13|0|13|1035|378|598|235
1400000US36047074400|3068|540|0|13|0|13|0|13|21|29|26|40|0|13|0|13|0|13|0|13|26|40|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|6|10|0|13|0|13|0|13|0|13|6|8|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|382|455|16|22|0|13|380|302|0|13|0|13|0|13|111|73|0|13|0|13|36|51|153|130|0|13|8|12|62|44|9|12|88|49|0|13|5|10|0|13|0|13|0|13|0|13|0|13|0|13|0|13|57|39|0|13|0|13|98|90|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|7|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|7|13|0|13|0|13|0|13|0|13|12|19|0|13|55|113|0|13|0|13|0|13|0|13|0|13|0|13|55|113|0|13|0|13|0|13|0|13|0|13|9|14|1189|510|754|335
1400000US36047074600|2149|691|0|13|20|27|0|13|148|109|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|29|44|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|11|16|27|43|11|16|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|18|29|0|13|0|13|48|61|35|47|64|54|0|13|16|21|0|13|0|13|0|13|0|13|0|13|0|13|0|13|35|45|0|13|0|13|76|101|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|6|9|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|6|9|0|13|4|7|0|13|0|13|29|44|0|13|70|62|0|13|4|6|0|13|0|13|13|21|0|13|27|41|2|6|24|27|0|13|0|13|0|13|0|13|942|688|708|283
1400000US36047074800|1595|424|0|13|0|13|0|13|149|121|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|8|13|39|58|0|13|13|19|0|13|0|13|0|13|39|29|0|13|7|12|0|13|0|13|0|13|0|13|24|37|5|9|39|32|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|130|74|0|13|20|30|48|50|0|13|0|13|0|13|0|13|0|13|6|10|0|13|0|13|57|80|0|13|0|13|0|13|0|13|0|13|17|28|0|13|0|13|0|13|0|13|0|13|0|13|0|13|40|64|0|13|0|13|0|13|0|13|0|13|46|69|219|121|0|13|0|13|0|13|0|13|6|9|0|13|179|126|29|31|0|13|0|13|5|10|0|13|0|13|681|391|198|128
1400000US36047075000|2845|463|0|13|0|13|0|13|56|49|30|32|19|28|0|13|0|13|0|13|11|16|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|9|13|52|48|7|12|0|13|189|121|0|13|0|13|9|14|27|31|0|13|0|13|0|13|74|58|0|13|0|13|28|24|28|36|31|28|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|75|64|7|12|8|13|77|50|0|13|0|13|0|13|10|16|0|13|0|13|0|13|0|13|80|92|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|80|92|0|13|9|14|0|13|0|13|28|30|0|13|278|252|0|13|0|13|0|13|0|13|0|13|0|13|140|227|63|70|55|52|0|13|20|31|0|13|0|13|1167|321|865|361
1400000US36047075200|1151|347|0|13|0|13|0|13|52|64|30|30|0|13|0|13|0|13|0|13|0|13|0|13|30|30|0|13|0|13|9|13|0|13|0|13|8|11|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|54|78|18|25|0|13|8|12|0|13|0|13|0|13|15|15|0|13|0|13|0|13|94|114|0|13|0|13|0|13|8|12|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|4|6|0|13|111|114|0|13|0|13|39|45|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|8|12|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|458|301|394|217
1400000US36047075400|1284|287|0|13|0|13|0|13|36|49|153|224|133|196|0|13|0|13|0|13|0|13|0|13|20|28|0|13|0|13|0|13|0|13|0|13|51|69|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|75|80|0|13|0|13|5|11|0|13|0|13|0|13|0|13|0|13|0|13|0|13|63|72|0|13|0|13|0|13|4|8|40|64|0|13|10|16|0|13|0|13|0|13|0|13|0|13|0|13|0|13|52|50|0|13|88|102|110|147|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|27|31|0|13|3|6|0|13|0|13|0|13|0|13|0|13|0|13|3|6|0|13|0|13|0|13|0|13|0|13|0|13|187|102|607|205
1400000US36047075600|1949|366|0|13|0|13|0|13|164|109|95|145|95|145|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|22|35|0|13|0|13|0|13|0|13|0|13|0|13|10|15|11|16|0|13|8|11|0|13|7|11|29|36|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|173|124|0|13|0|13|202|132|0|13|3|11|0|13|0|13|6|8|19|19|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|42|32|98|64|0|13|28|31|0|13|9|13|0|13|0|13|0|13|0|13|19|28|0|13|0|13|0|13|0|13|0|13|0|13|802|322|466|217
1400000US36047075800|1460|335|0|13|0|13|0|13|196|130|139|183|107|161|0|13|0|13|0|13|0|13|0|13|106|160|0|13|20|31|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|27|44|0|13|0|13|0|13|0|13|0|13|0|13|0|13|12|20|32|38|5|13|0|13|52|55|0|13|20|21|0|13|0|13|0|13|0|13|0|13|25|30|0|13|0|13|19|29|0|13|59|57|7|10|0|13|0|13|0|13|0|13|0|13|0|13|12|20|0|13|83|74|0|13|0|13|75|55|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|7|11|136|195|0|13|29|44|0|13|16|24|0|13|0|13|0|13|0|13|0|13|13|20|0|13|0|13|0|13|0|13|0|13|383|142|282|209
1400000US36047076000|3092|549|0|13|0|13|0|13|180|131|11|37|0|13|0|13|0|13|0|13|0|13|0|13|11|37|0|13|0|13|0|13|0|13|0|13|10|17|0|13|0|13|0|13|0|13|20|21|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|17|27|53|69|0|13|4|10|0|13|0|13|0|13|67|77|0|13|0|13|0|13|17|39|0|13|14|22|0|13|32|27|103|143|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|140|125|0|13|9|15|271|214|0|13|0|13|0|13|0|13|77|103|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|274|171|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|1107|448|905|404
1400000US36047076200|4114|815|0|13|27|44|0|13|494|526|7|10|7|10|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|34|48|19|30|0|13|0|13|13|22|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|41|46|0|13|2|5|3|5|222|224|0|13|3|6|21|34|71|76|0|13|11|19|36|54|0|13|201|223|13|20|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|94|85|3|5|0|13|221|114|0|13|0|13|3|5|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|3|5|0|13|0|13|139|102|0|13|82|87|0|13|0|13|0|13|0|13|0|13|0|13|82|87|0|13|0|13|0|13|0|13|0|13|0|13|2028|684|980|342
1400000US36047076400|4192|612|0|13|37|51|0|13|137|122|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|27|31|0|13|0|13|0|13|9|16|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|17|27|0|13|82|85|18|20|0|13|42|63|0|13|85|83|0|13|68|44|0|13|85|85|122|111|0|13|0|13|0|13|46|41|0|13|21|29|17|27|10|15|0|13|0|13|0|13|0|13|0|13|14|24|0|13|13|24|0|13|0|13|50|48|0|13|0|13|47|44|0|13|0|13|0|13|17|28|0|13|93|89|0|13|11|23|0|13|0|13|0|13|49|78|0|13|0|13|0|13|0|13|0|13|0|13|0|13|44|47|0|13|0|13|17|25|64|100|54|71|17|27|677|243|0|13|17|26|0|13|0|13|0|13|0|13|385|162|223|177|33|41|0|13|19|31|0|13|20|27|1761|618|872|361
1400000US36047076600|2114|417|0|13|0|13|0|13|123|69|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|4|6|22|37|0|13|0|13|0|13|0|13|0|13|0|13|0|13|5|8|0|13|0|13|17|23|0|13|25|33|0|13|5|8|0|13|23|32|0|13|45|35|0|13|0|13|97|70|10|14|0|13|0|13|19|20|0|13|9|14|0|13|0|13|0|13|14|24|0|13|0|13|0|13|0|13|0|13|0|13|11|15|0|13|82|88|0|13|5|8|0|13|0|13|8|12|0|13|0|13|0|13|53|36|0|13|0|13|11|17|0|13|0|13|5|7|0|13|0|13|0|13|0|13|0|13|0|13|0|13|18|18|19|22|0|13|20|32|10|14|0|13|0|13|914|373|0|13|0|13|28|37|0|13|15|19|15|17|569|375|201|119|86|81|0|13|28|39|0|13|0|13|489|168|422|174
1400000US36047076800|3998|707|0|13|0|13|0|13|440|309|37|46|0|13|0|13|0|13|0|13|0|13|0|13|37|46|0|13|0|13|0|13|0|13|0|13|0|13|0|13|28|43|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|12|18|0|13|0|13|0|13|26|47|0|13|26|29|0|13|59|49|0|13|8|14|0|13|11|18|0|13|0|13|12|18|27|46|70|83|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|379|217|0|13|0|13|158|137|0|13|14|21|0|13|0|13|144|212|0|13|0|13|0|13|15|24|0|13|0|13|15|24|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|83|97|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|1578|479|1147|453
1400000US36047077000|2726|449|0|13|0|13|0|13|103|100|57|85|57|85|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|37|55|79|84|0|13|2|13|0|13|53|60|0|13|110|84|0|13|0|13|37|34|0|13|0|13|0|13|142|142|0|13|94|134|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|64|49|0|13|0|13|0|13|0|13|41|54|0|13|0|13|0|13|0|13|0|13|0|13|120|121|0|13|0|13|0|13|0|13|39|66|86|101|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|34|57|0|13|0|13|0|13|0|13|0|13|990|413|0|13|0|13|0|13|0|13|0|13|0|13|653|352|240|158|60|64|0|13|37|43|0|13|0|13|614|184|712|210
1400000US36047077200|3243|905|0|13|0|13|0|13|120|110|16|22|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|16|22|0|13|0|13|0|13|17|27|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|75|88|71|88|0|13|88|87|0|13|14|21|0|13|0|13|0|13|0|13|104|112|15|23|0|13|4|14|67|90|0|13|58|46|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|61|59|19|29|0|13|56|83|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|25|37|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|25|37|0|13|0|13|0|13|83|141|68|89|0|13|932|739|0|13|22|36|0|13|0|13|0|13|0|13|398|188|512|661|0|13|0|13|0|13|0|13|0|13|1209|436|586|284
1400000US36047077400|3106|626|0|13|0|13|0|13|76|54|19|33|19|33|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|48|53|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|49|55|0|13|0|13|0|13|14|21|0|13|14|21|0|13|0|13|144|156|0|13|0|13|0|13|0|13|9|14|20|36|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|7|13|0|13|0|13|48|53|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|69|71|0|13|0|13|9|24|0|13|0|13|34|41|0|13|0|13|0|13|0|13|0|13|0|13|0|13|26|49|0|13|0|13|0|13|0|13|49|55|0|13|901|317|0|13|9|14|0|13|0|13|37|41|0|13|752|314|58|56|19|25|0|13|26|38|0|13|0|13|1285|595|579|269
1400000US36047077600|3438|415|0|13|0|13|0|13|143|114|52|64|43|62|0|13|0|13|0|13|0|13|0|13|0|13|0|13|9|14|0|13|0|13|0|13|0|13|0|13|0|13|0|13|7|15|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|20|25|19|30|0|13|0|13|7|12|0|13|8|13|0|13|11|16|0|13|0|13|173|97|0|13|0|13|0|13|10|15|0|13|37|44|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|159|134|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|141|139|18|27|0|13|0|13|0|13|10|16|0|13|807|230|0|13|45|41|0|13|0|13|88|64|0|13|124|93|322|157|144|83|0|13|99|80|0|13|0|13|1019|274|1090|389
1400000US36047078000|2221|491|0|13|0|13|0|13|59|62|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|5|8|0|13|0|13|0|13|0|13|4|7|0|13|0|13|0|13|15|22|0|13|25|27|0|13|0|13|52|47|0|13|0|13|0|13|9|13|0|13|44|40|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|1|7|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|77|111|0|13|0|13|0|13|0|13|0|13|27|65|0|13|0|13|0|13|0|13|0|13|0|13|0|13|50|81|0|13|0|13|0|13|0|13|0|13|0|13|986|520|0|13|101|122|0|13|0|13|12|20|22|29|197|116|238|177|385|448|0|13|62|82|0|13|0|13|305|118|741|290
1400000US36047078200|4196|599|0|13|0|13|0|13|18|30|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|16|34|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|347|263|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|16|24|0|13|10|21|0|13|0|13|0|13|0|13|0|13|0|13|71|59|0|13|0|13|0|13|0|13|0|13|9|14|0|13|0|13|0|13|0|13|0|13|0|13|0|13|62|57|0|13|0|13|0|13|0|13|0|13|6|13|1933|424|0|13|92|107|0|13|0|13|0|13|0|13|728|386|558|277|488|267|0|13|67|66|0|13|0|13|1458|532|492|248
1400000US36047078400|2334|325|0|13|0|13|0|13|46|36|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|6|10|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|326|241|0|13|0|13|0|13|29|30|0|13|20|22|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|5|14|0|13|0|13|0|13|0|13|0|13|6|10|0|13|0|13|0|13|0|13|0|13|216|146|0|13|0|13|26|42|0|13|0|13|25|30|0|13|0|13|0|13|0|13|0|13|0|13|0|13|165|139|0|13|0|13|0|13|0|13|25|23|5|8|588|253|0|13|16|26|0|13|0|13|35|29|0|13|241|207|135|110|66|45|9|19|86|90|0|13|0|13|534|216|689|339
1400000US36047078601|2182|661|0|13|0|13|0|13|17|28|48|86|0|13|0|13|0|13|0|13|40|71|0|13|0|13|8|20|28|52|0|13|0|13|0|13|9|14|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|22|34|0|13|0|13|0|13|0|13|39|44|0|13|0|13|0|13|9|14|0|13|14|22|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|14|22|0|13|0|13|0|13|0|13|0|13|0|13|116|104|0|13|0|13|0|13|0|13|0|13|30|50|0|13|0|13|14|22|0|13|0|13|0|13|0|13|20|31|52|83|0|13|0|13|0|13|0|13|0|13|812|486|0|13|0|13|10|15|0|13|59|59|0|13|279|180|35|39|377|408|0|13|73|81|0|13|0|13|637|461|527|304
1400000US36047078602|2225|361|0|13|0|13|0|13|96|62|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|13|19|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|24|45|50|73|0|13|0|13|0|13|21|32|0|13|21|32|0|13|0|13|168|131|0|13|0|13|0|13|0|13|0|13|28|33|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|22|28|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|145|125|0|13|0|13|0|13|0|13|0|13|53|50|0|13|0|13|0|13|0|13|0|13|0|13|0|13|92|115|0|13|0|13|0|13|0|13|0|13|0|13|885|297|0|13|8|13|12|18|0|13|33|49|0|13|496|273|75|51|156|124|0|13|105|109|0|13|0|13|522|181|502|266
1400000US36047078801|1862|416|0|13|0|13|0|13|31|34|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|19|25|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|13|21|0|13|0|13|18|23|0|13|14|21|20|24|29|42|0|13|10|15|178|140|0|13|0|13|0|13|32|29|0|13|25|28|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|26|42|0|13|0|13|0|13|0|13|20|24|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|598|351|0|13|38|45|0|13|0|13|57|54|0|13|106|105|275|317|31|88|0|13|91|81|0|13|0|13|455|195|513|201
1400000US36047078802|1870|530|0|13|0|13|0|13|59|56|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|7|11|0|13|0|13|0|13|0|13|79|102|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|111|106|0|13|0|13|0|13|0|13|0|13|70|96|0|13|0|13|0|13|0|13|0|13|0|13|0|13|17|22|41|72|0|13|0|13|0|13|0|13|0|13|1050|491|0|13|0|13|0|13|0|13|0|13|0|13|693|432|190|223|154|123|0|13|13|20|0|13|0|13|435|232|198|175
1400000US36047079001|1841|1119|0|13|0|13|0|13|8|11|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|9|14|0|13|0|13|0|13|0|13|0|13|27|31|0|13|0|13|123|99|0|13|0|13|0|13|27|41|0|13|9|14|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|13|20|0|13|0|13|0|13|0|13|0|13|6|10|0|13|0|13|56|66|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|49|66|7|11|10|14|0|13|0|13|0|13|10|14|316|231|0|13|12|18|0|13|0|13|8|11|0|13|69|68|227|250|0|13|0|13|0|13|0|13|0|13|1080|1089|196|100
1400000US36047079002|3182|605|0|13|0|13|0|13|78|73|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|57|79|0|13|0|13|0|13|6|10|0|13|7|12|0|13|0|13|76|87|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|24|40|0|13|16|25|0|13|0|13|0|13|122|179|0|13|0|13|109|176|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|13|22|0|13|0|13|0|13|11|17|0|13|0|13|1194|485|0|13|36|55|0|13|0|13|36|60|0|13|740|447|281|219|80|68|0|13|36|40|0|13|0|13|1088|418|631|309
